Country Name,2019 [YR2019]_econ,2020 [YR2020]_econ,2021 [YR2021]_econ,2022 [YR2022]_econ,2023 [YR2023]_econ,2019 [YR2019]_gov,2020 [YR2020]_gov,2021 [YR2021]_gov,2022 [YR2022]_gov,2023 [YR2023]_gov
Bangladesh,0.0006749256025537181,0.0005042674939322548,0.0004757308868228632,0.0012130264854098404,0.009636939380356035,0.14833402619218522,0.14988012954508045,0.1556438405859267,0.14554415969780718,0.15575422405335393
Barbados,0.0005200592667058237,0.00033295543197918887,0.00030656534091254945,0.0010447987183871302,0.009497043655540197,0.39913544465582346,0.3994823265663587,0.40465351478457706,0.4018911917030426,0.40762938994691356
Belarus,0.0005234445110046026,0.0003354360030202974,0.0003092594050610239,0.0010474221737235272,0.009500547899547691,0.21532055220120735,0.14632503724779206,0.1418829255335333,0.11650127340186212,0.11018229335268519
Belgium,0.0005564476330988735,0.00036198939200819485,0.0003374078191062162,0.001080482444930434,0.009537184942843384,0.4480806837619769,0.44835427683160944,0.45316907303200926,0.4533900648267664,0.44161217830156274
Belize,0.0005199050739969223,0.0003327876003821263,0.00030640633687149403,0.0010446386548282301,0.00949688118063516,0.227020724014961,0.24154001744180256,0.23888608081184312,0.2542660660746242,0.2596433271242419
Benin,0.0006166792712059559,0.0004307677217268863,0.0004386261653962505,0.0011997255138177345,0.009642651984302322,0.21855442069203934,0.2257539173990603,0.2286330035974814,0.2346358201196146,0.23968000364042794
Bhutan,0.0005197015311736947,0.0003326256206969477,0.00030611070484029123,0.0010442497073391655,0.009496306239038672,0.35569812774926707,0.3580645596032633,0.3618568924640821,0.3630764154663243,0.3648365870327592
Bolivia,0.0005205820546571794,0.0003332445143569913,0.0003069205553233137,0.0010452561985472802,0.009497393989080727,0.1542684037090791,0.15978122701242078,0.16297745163845986,0.16462880470083277,0.16204656054963398
Bosnia and Herzegovina,0.0005214206227478125,0.0003340356262128326,0.0003078657527324297,0.0010463421302016934,0.009498944508218834,0.21677549127614312,0.19953336262071822,0.20166107165634237,0.19767642067809615,0.20621804771212832
Botswana,0.0005251771087876525,0.00033645557128380557,0.0003101520769474835,0.001048935211560698,0.009502198501583235,0.38372068262482717,0.3726278846862464,0.3814407071040788,0.3838453157512056,0.3820186531295678
Brazil,0.0006048593574180137,0.00041500175690433393,0.0003889411755243367,0.001125618033178383,0.009541452388160617,0.25181926053367326,0.24708811454659133,0.24198356267685697,0.23205163747014518,0.23461636972118466
Brunei Darussalam,0.0005212767928167343,0.0003338006257141193,0.00030761555829329274,0.001046252958236073,0.00949847810881586,0.36922260394044704,0.3912288311172627,0.39500898173631954,0.39857747938537647,0.40405322099298374
Bulgaria,0.0005265652049489034,0.0003385259106809066,0.0003125378628329701,0.0010529362650394784,0.009506423638745272,0.3305426557264522,0.2980630730493225,0.3028471602965159,0.29728268152775433,0.31610585071834413
Burkina Faso,0.0006382417872705505,0.0004586465867469233,0.0004698441369834196,0.0011869292488622919,0.009633811425092283,0.20166795952629074,0.20082071024452902,0.2017145503864793,0.17987628736091257,0.17304370140237052
Burundi,0.0005063921698864757,0.0003213119164603179,0.00028178412633866944,0.0010014770097134076,0.009397469623365648,0.07742638473556822,0.08032515003493505,0.08570178467646276,0.09194829535013299,0.09376718626081572
Cabo Verde,0.0005246364924377057,0.0003360323215827487,0.00030970029198817137,0.0010486397608438325,0.009502244792794358,0.3718692058339773,0.3736353412050647,0.3715513266667983,0.3721876141158116,0.37326977344989626
Cambodia,0.004558329659566204,0.003979546382601297,0.003337826738078076,0.0034804282295477513,0.013902252118957499,0.15601104392661122,0.15242992934597782,0.15516764900917973,0.16191302320076956,0.16909058148175715
Cameroon,0.0005206918514707914,0.0003332984295940721,0.0003069313647123268,0.001045276840115416,0.009497621189890856,0.11437948755833934,0.11471932556679697,0.11782269018294854,0.12130155715688463,0.12368571560173477
Canada,0.0005621433853986732,0.0003636631609478051,0.0003419232357487281,0.0010882345030895635,0.009547439101220656,0.49181536165037587,0.48671859399112655,0.4860430345133693,0.4804210473838657,0.4808569060005566
Central African Republic,0.0005198660246749084,0.0003327559380328634,0.00030631858146317403,0.0010445418152093334,0.009496731112483845,0.07256780245881701,0.06694539700821377,0.07381614125669385,0.07130470805467011,0.07211022659584262
Chad,0.0005201470827380032,0.00033298721380499766,0.00030656503624595694,0.0010448306772440099,0.009497141815959913,0.08150219229777945,0.0838077422455745,0.08313411770840519,0.08005099452976941,0.08393067999851869
Chile,0.001883798930561074,0.0017510775618484822,0.002225089615365159,0.002573243339008339,0.011665792802988696,0.4077038482871189,0.40419893293199577,0.3987604213798328,0.3919195908468915,0.39330609024282837
China,0.002996226013485293,0.0023768623640636473,0.002403160560012169,0.0035419841121719876,0.012432447464117641,0.2373234003204819,0.24481824596309798,0.2501998716332027,0.2387582788411567,0.24244311085218895
Colombia,0.010316747040535723,0.011145377445367107,0.012381254386442424,0.015821112181497378,0.02402214315153859,0.2629665066095421,0.2581262940658535,0.24653334085909906,0.25402545584282965,0.2503868511659329
Comoros,0.0005262982353523735,0.0003395260975084672,0.00031374078021331536,0.0010522910045685074,0.00950684345511251,0.12507654751536662,0.11607451708414798,0.11598823201493484,0.11533201553200234,0.125644305448844
